transaction_id,user_id,amount,email,category,payment_method,region,transaction_date,status,quantity,discount_pct,tax_amount,merchant_id,currency,batch
T00403,U430,-89.82,user430@gmail.com,Finance,crypto,US-West,2024-08-19,completed,8,10.9,227.86,M1117,USD,v1
T00955,U518,2547.86,user518@biz.net,Groceries,paypal,CA-East,2024-05-01,completed,4,24.3,299.68,M3050,GBP,v2
T01159,U836,765.04,user836@hotmail.com,Healthcare,crypto,EU-North,2024-02-19,pending,3,2.2,51.17,M2715,CAD,v2
T00660,U444,596.93,user444@gmail.com,Healthcare,debit_card,MEA,2023-10-25,completed,2,24.0,71.98,M5640,USD,v2
T00464,U365,2969.39,user365@outlook.com,Finance,paypal,MEA,2023-05-28,refunded,2,4.2,529.84,M3780,USD,v1
T00187,U730,1778.93,user730@company.io,Gaming,credit_card,US-West,2023-07-30,pending,9,16.2,238.98,,EUR,v1
T00609,U573,2708.27,user573@datamail.co,Subscriptions,credit_card,US-East,2024-07-05,failed,9,28.6,233.2,M6022,USD,v2
T00144,U511,4317.95,user511@datamail.co,Home & Garden,paypal,APAC,2023-07-19,pending,3,24.5,543.55,M4244,USD,v1
T00752,U922,2755.25,user922@hotmail.com,Home & Garden,bank_transfer,CA-East,2023-12-18,completed,10,5.9,259.08,,EUR,v2
T00982,U446,1157.4,user446@biz.net,Gaming,debit_card,LATAM,2023-12-30,completed,10,24.8,89.4,M9029,USD,v2
T00198,U882,2137.39,user882@company.io,Groceries,crypto,APAC,2024-04-26,completed,5,22.9,217.31,M9039,USD,v1
T00884,U961,2658.86,user961@enterprise.com,Education,crypto,APAC,2023-11-09,refunded,7,21.4,135.87,M5910,EUR,v2
T00280,U453,3937.19,user453@hotmail.com,Education,paypal,US-East,2023-05-23,completed,8,6.6,637.76,M1986,USD,v1
T00294,U505,1088.59,user505@company.io,Education,debit_card,APAC,2024-07-24,completed,6,11.3,181.25,M3643,EUR,v1
T01123,U797,3500.65,user797@yahoo.com,Groceries,crypto,LATAM,2023-12-17,Completed,2,2.5,450.91,M8661,USD,v2
T00401,U995,3633.5,user995@biz.net,Subscriptions,credit_card,EU-North,2024-09-25,completed,6,26.3,644.29,M2013,USD,v1
T00123,U281,3030.2,user281@datamail.co,Gaming,crypto,CA-East,2023-01-23,Completed,1,10.6,418.61,M1661,GBP,v1
T00203,U425,4134.97,user425@company.io,Education,credit_card,CA-East,2023-09-12,completed,7,5.4,266.73,M2791,USD,v1
T00836,U103,2116.27,user103@company.io,Gaming,debit_card,EU-North,2023-05-17,completed,8,0.5,193.21,M5568,INR,v2
T00247,U524,2331.99,user524@techfirm.org,Healthcare,paypal,CA-East,2024-02-02,refunded,4,3.3,295.42,M8236,INR,v1
T01174,U819,343.3,,Education,debit_card,APAC,2023-05-10,failed,7,2.1,26.34,M9879,INR,v2
T01162,U396,1342.79,user396@corp.net,Finance,credit_card,EU-North,2023-01-30,pending,3,23.4,95.5,M8729,GBP,v2
T00385,U246,1111.92,user246@corp.net,Clothing,paypal,US-West,2024-09-30,pending,9,23.4,144.87,M2535,EUR,v1
T00855,U624,57.38,user624@enterprise.com,Education,debit_card,EU-North,2024-03-11,completed,10,13.1,9.42,M3547,GBP,v2
T00220,U789,2226.07,user789@corp.net,Education,bank_transfer,CA-East,2024-09-12,completed,5,11.4,327.67,M7871,USD,v1
T00642,U933,3949.19,,Education,crypto,CA-East,2023-12-18,pending,7,28.5,399.67,M2368,CAD,v2
T00002,U971,1263.33,user971@datamail.co,Groceries,debit_card,MEA,2023-07-07,completed,6,3.5,153.66,M5265,GBP,v1
T00113,U612,1779.99,user612@biz.net,Education,credit_card,LATAM,2023-10-27,completed,2,9.9,278.58,M1604,USD,v1
T00699,U411,1951.66,,Travel,crypto,LATAM,2024-03-06,refunded,9,0.0,329.2,M2127,GBP,v2
T00952,,2505.6,user369@hotmail.com,Finance,credit_card,MEA,2023-05-14,failed,4,19.0,446.26,M7723,GBP,v2
T01113,U644,4324.15,user644@hotmail.com,Travel,bank_transfer,CA-East,2024-01-18,refunded,5,24.5,565.52,M4009,USD,v2
T00442,U156,1822.48,user156@hotmail.com,Home & Garden,debit_card,US-East,2024-02-11,failed,6,20.6,193.4,M3037,GBP,v1
T00664,U188,2203.68,user188@outlook.com,Subscriptions,crypto,EU-North,2024-05-23,completed,4,28.7,383.4,M7690,INR,v2
T01177,U709,4377.41,user709@company.io,Finance,credit_card,EU-North,2024-07-20,completed,5,22.8,254.98,M4477,EUR,v2
T00318,U634,1547.45,user634@biz.net,Finance,bank_transfer,US-West,2023-02-21,refunded,3,21.3,253.96,M2928,EUR,v1
T00649,,453.89,user335@enterprise.com,Subscriptions,gift_card,APAC,2023-08-25,refunded,7,4.8,69.43,M4464,USD,v2
T00710,U211,1876.44,user211@gmail.com,Healthcare,credit_card,MEA,2024-05-19,pending,6,6.2,292.7,M7195,GBP,v2
T00973,U214,4359.19,user214@company.io,Gaming,gift_card,MEA,2023-11-10,completed,5,12.8,322.31,M2272,USD,v2
T00628,U873,1515.43,user873@hotmail.com,Groceries,credit_card,EU-North,2023-06-29,refunded,7,26.8,266.17,M6861,USD,v2
T00633,U204,1936.24,user204@datamail.co,Clothing,debit_card,APAC,2024-07-17,Completed,10,4.7,292.47,M5655,USD,v2
T00635,U989,253.05,user989@biz.net,Travel,debit_card,US-East,2023-03-20,pending,5,28.0,19.5,M9832,INR,v2
T01141,U497,3544.34,user497@enterprise.com,Groceries,bank_transfer,MEA,2023-12-13,pending,9,13.9,386.26,M9088,INR,v2
T00796,U891,1970.44,user891@biz.net,Travel,paypal,US-East,2023-05-24,completed,1,12.8,278.88,M8949,EUR,v2
T00646,U847,410.62,user847@corp.net,Healthcare,gift_card,US-West,2024-06-12,refunded,2,15.7,32.31,M9603,USD,v2
T01013,U445,1710.86,user445@company.io,Gaming,gift_card,LATAM,2024-07-10,FAILED,2,14.8,248.34,M4112,INR,v2
T00557,U743,4437.91,user743@yahoo.com,Home & Garden,crypto,APAC,2023-12-17,completed,6,10.1,589.92,M5271,GBP,v2
T00682,U711,1333.73,user711@enterprise.com,Groceries,debit_card,MEA,2024-01-31,failed,5,27.0,229.59,M8962,EUR,v2
T00578,U196,2574.37,user196@company.io,Healthcare,gift_card,US-East,2024-07-22,refunded,8,0.7,370.64,M6449,INR,v2
T00525,U497,3161.63,user497@techfirm.org,Education,gift_card,MEA,2023-01-15,refunded,9,18.1,283.6,M8560,INR,v2
T01060,U403,2115.81,user403@company.io,Groceries,paypal,US-East,2024-06-02,pending,10,29.8,146.78,M6041,USD,v2
T00541,U789,3088.51,user789@biz.net,Subscriptions,paypal,CA-East,2024-04-15,completed,1,24.0,200.51,M5960,USD,v2
T00749,U293,2575.75,user293@hotmail.com,Healthcare,paypal,CA-East,,completed,1,6.0,229.98,M7304,USD,v2
T01144,U680,869.14,user680@enterprise.com,Travel,gift_card,EU-North,2024-06-28,completed,7,28.4,54.92,M5114,USD,v2
T00485,U912,2384.07,user912@company.io,Travel,paypal,CA-East,2024-07-27,completed,10,28.6,327.64,M7040,INR,v1
T00096,U467,1731.11,user467@biz.net,Finance,paypal,CA-East,2023-05-07,refunded,1,22.8,213.53,M2070,CAD,v1
T01021,U855,3502.3,user855@hotmail.com,Electronics,crypto,EU-North,2023-06-26,Failed,3,28.8,553.28,M2281,EUR,v2
T00564,U782,2995.98,user782@techfirm.org,Groceries,gift_card,CA-East,2024-04-23,pending,7,6.6,526.95,M6771,GBP,v2
T00743,U750,2218.09,user750@gmail.com,Clothing,debit_card,EU-Central,2024-02-05,pending,1,15.7,200.96,M1067,INR,v2
T00864,U224,3251.06,user224@company.io,Finance,crypto,EU-Central,2023-09-10,completed,8,8.1,212.98,M9245,USD,v2
T00892,U956,3532.77,user956@company.io,Home & Garden,debit_card,EU-Central,2024-02-17,pending,5,23.7,431.01,M9133,USD,v2
T01039,U637,1711.04,user637@hotmail.com,Healthcare,debit_card,US-East,2024-03-15,completed,9,5.0,195.31,M2420,USD,v2
T00207,U946,1248.38,user946@corp.net,Gaming,paypal,EU-North,2024-08-02,failed,1,20.5,89.75,M2086,USD,v1
T00393,U334,2205.53,user334@outlook.com,Groceries,paypal,APAC,2023-08-21,completed,9,5.3,186.05,M8065,USD,v1
T00795,U403,30488.39,user403@gmail.com,Electronics,crypto,CA-East,2023-12-21,failed,9,17.2,464.54,M1153,EUR,v2
T00871,U302,2951.22,user302@enterprise.com,Electronics,debit_card,MEA,2024-08-10,pending,2,11.9,303.54,M1250,CAD,v2
T00398,U586,3678.93,user586@datamail.co,Healthcare,gift_card,CA-East,2024-09-19,completed,2,16.8,596.68,M2729,CAD,v1
T00767,U360,3181.5,user360@datamail.co,Subscriptions,paypal,APAC,2024-05-10,refunded,8,29.7,292.72,,CAD,v2
T01134,U899,2640.79,user899@yahoo.com,Education,crypto,EU-North,2024-07-02,completed,8,3.7,222.92,M1436,INR,v2
T01029,U479,1542.31,user479@biz.net,Gaming,credit_card,LATAM,2023-03-21,refunded,7,3.7,241.2,M6111,USD,v2
T00643,U939,819.35,user939@datamail.co,Gaming,credit_card,APAC,2023-10-20,refunded,9,29.3,135.78,M8576,GBP,v2
T00613,,-89.82,user232@outlook.com,Finance,gift_card,LATAM,,failed,2,23.8,81.7,M3790,CAD,v2
T00961,U322,3086.17,user322@techfirm.org,Subscriptions,debit_card,CA-East,2023-02-16,Completed,3,17.0,403.49,M8627,INR,v2
T00726,U745,2539.97,user745@enterprise.com,Clothing,credit_card,LATAM,2024-03-23,completed,1,5.8,191.71,M2509,USD,v2
T00684,U980,833.02,user980@yahoo.com,Education,credit_card,CA-East,2023-02-15,completed,5,3.0,61.3,M2060,INR,v2
T00099,U128,2442.01,user128@gmail.com,Finance,paypal,APAC,2024-05-07,completed,1,4.7,366.09,M5539,USD,v1
T00805,U115,772.12,user115@hotmail.com,Clothing,debit_card,LATAM,2023-01-19,completed,3,0.2,119.5,M8920,GBP,v2
T00407,U596,1149.96,user596@datamail.co,Gaming,debit_card,EU-North,2024-05-16,Completed,7,9.8,100.41,M2825,USD,v1
T00503,U422,707.7,user422@enterprise.com,Gaming,credit_card,EU-Central,2024-01-21,failed,2,22.3,58.11,M4136,USD,v2
T01072,U811,1514.01,user811@hotmail.com,Travel,bank_transfer,EU-Central,2023-09-30,completed,6,2.6,184.34,M4655,USD,v2
T01057,U877,574.2,user877@gmail.com,Finance,crypto,US-East,2024-07-02,completed,7,7.4,71.8,M8906,USD,v2
T00930,U543,1519.07,user543@yahoo.com,Finance,paypal,US-East,2023-10-03,completed,8,13.1,144.98,M3825,CAD,v2
T00780,,1024.98,user518@corp.net,Healthcare,debit_card,MEA,2024-01-08,pending,10,9.4,148.53,M8121,USD,v2
T00201,U866,1408.36,user866@outlook.com,Electronics,credit_card,MEA,2024-05-19,completed,4,24.5,224.69,M2189,CAD,v1
T00135,U709,4391.02,user709@gmail.com,Travel,credit_card,EU-Central,2023-10-24,failed,2,13.8,250.94,M7275,GBP,v1
T01052,U581,823.76,user581@enterprise.com,Gaming,gift_card,CA-East,2024-01-07,refunded,1,19.3,80.48,M4784,CAD,v2
T00041,U749,2673.76,user749@hotmail.com,Home & Garden,paypal,MEA,2023-04-18,completed,1,3.5,336.88,M3252,USD,v1
T01018,U881,3091.93,user881@corp.net,Gaming,crypto,LATAM,2024-01-25,COMPLETED,1,0.5,221.88,M9271,GBP,v2
T00231,U816,1715.27,user816@datamail.co,Healthcare,bank_transfer,LATAM,2023-04-17,completed,5,12.4,86.04,M1496,CAD,v1
T00379,U483,1513.61,user483@techfirm.org,Clothing,paypal,EU-Central,2023-03-11,completed,9,5.0,128.12,M3248,USD,v1
T00289,U105,2813.41,user105@enterprise.com,Healthcare,debit_card,MEA,2024-09-30,completed,8,6.0,435.48,M9118,EUR,v1
T00419,U872,4013.94,user872@yahoo.com,Home & Garden,crypto,LATAM,2024-07-05,pending,6,7.5,424.81,M1892,GBP,v1
T00392,U464,3442.99,user464@biz.net,Electronics,paypal,APAC,2023-09-30,completed,6,11.4,247.13,M8454,USD,v1
T00593,U169,839.66,user169@hotmail.com,Healthcare,debit_card,EU-North,2024-05-02,completed,1,13.7,64.81,M4389,CAD,v2
T01087,U897,1008.32,user897@biz.net,Travel,bank_transfer,EU-Central,2023-08-08,completed,5,25.7,81.58,M9362,CAD,v2
T00648,U804,0.0,user804@company.io,Home & Garden,bank_transfer,LATAM,2023-09-01,COMPLETED,7,7.0,623.36,M8945,CAD,v2
T00521,,2142.63,user306@hotmail.com,Groceries,gift_card,US-West,2024-07-20,completed,7,3.0,160.53,M1890,USD,v2
T00065,U491,2882.16,user491@outlook.com,Clothing,paypal,CA-East,2023-03-10,completed,8,29.7,353.93,M3437,INR,v1
T00015,U791,468.5,user791@outlook.com,Healthcare,gift_card,US-East,2023-08-06,refunded,10,18.7,60.28,M1933,GBP,v1
T01065,U382,4469.87,user382@hotmail.com,Groceries,debit_card,US-West,2024-09-07,completed,5,18.5,534.69,M3319,INR,v2
T00493,U868,2231.3,user868@datamail.co,Finance,debit_card,APAC,2023-11-23,completed,6,8.9,374.18,M8352,CAD,v1
T00380,U766,1713.26,user766@gmail.com,Education,debit_card,US-East,2023-11-24,completed,7,28.0,239.19,M6920,USD,v1
T00188,U843,2601.35,user843@company.io,Clothing,crypto,EU-North,2023-08-01,completed,9,14.7,423.02,M7910,USD,v1
T00764,U958,1473.68,user958@outlook.com,Electronics,gift_card,CA-East,2023-12-15,completed,3,14.7,132.83,M6757,USD,v2
T00217,U666,3107.59,user666@company.io,Subscriptions,debit_card,MEA,2024-03-15,pending,4,29.0,358.27,M3629,INR,v1
T00792,U481,277.4,user481@gmail.com,Subscriptions,bank_transfer,CA-East,2023-04-08,pending,2,5.4,31.62,M2600,USD,v2
T01077,U962,1572.86,user962@gmail.com,Groceries,gift_card,LATAM,2023-05-17,completed,8,20.5,166.1,M5578,USD,v2
T00879,U539,1105.37,user539@enterprise.com,Electronics,credit_card,EU-Central,2023-05-20,pending,10,13.2,115.7,M3197,GBP,v2
T00338,U260,3179.88,user260@techfirm.org,Subscriptions,paypal,EU-Central,2023-02-09,pending,10,12.2,178.44,M8985,USD,v1
T00720,U108,3085.21,user108@biz.net,Groceries,credit_card,US-East,2023-01-28,completed,8,14.9,281.82,M7641,INR,v2
T00296,U635,2310.77,user635@outlook.com,Healthcare,paypal,US-West,2024-07-25,completed,8,29.9,183.48,M3348,USD,v1
T01017,U264,3884.97,user264@outlook.com,Clothing,paypal,US-East,2024-06-05,completed,9,18.3,196.65,M2054,USD,v2
T00456,U551,1936.68,user551@biz.net,Groceries,paypal,CA-East,2023-10-17,completed,6,15.8,282.34,M2949,USD,v1
T00816,U699,1679.99,user699@corp.net,Groceries,crypto,MEA,2024-02-27,completed,8,22.6,253.58,M1745,CAD,v2
T00270,U882,813.64,user882@hotmail.com,Electronics,debit_card,MEA,2024-08-15,refunded,10,10.3,60.81,M1057,USD,v1
T00996,U763,3412.74,user763@enterprise.com,Home & Garden,credit_card,US-East,2023-04-08,refunded,3,9.4,311.93,M1582,USD,v2
T00202,U411,75.61,user411@enterprise.com,Home & Garden,paypal,LATAM,2024-06-06,completed,1,13.8,12.64,M2809,USD,v1
T00162,U855,128.77,user855@biz.net,Subscriptions,paypal,EU-North,2023-12-23,completed,3,0.8,7.08,M7640,CAD,v1
T00730,U789,1087.7,user789@biz.net,Finance,gift_card,LATAM,2024-09-04,pending,2,22.6,154.3,M7770,USD,v2
T00402,U109,128.31,user109@yahoo.com,Healthcare,debit_card,MEA,2024-09-29,completed,6,8.3,22.95,M7399,EUR,v1
T00703,U820,2418.26,user820@techfirm.org,Home & Garden,bank_transfer,EU-Central,2023-07-14,completed,8,0.6,267.13,M7826,USD,v2
T01130,U405,1120.72,user405@hotmail.com,Subscriptions,crypto,LATAM,2023-08-28,completed,8,29.3,112.15,M4431,EUR,v2
T00566,,613.84,user498@gmail.com,Finance,credit_card,US-West,2023-05-25,failed,9,12.6,108.7,M2042,CAD,v2
T01022,U303,3991.86,user303@enterprise.com,Education,paypal,LATAM,2023-05-12,pending,8,21.4,292.72,M6901,USD,v2
T01026,U672,23.42,user672@company.io,Healthcare,paypal,EU-Central,2023-02-10,completed,8,26.2,1.81,M1536,USD,v2
T01105,U533,2731.52,user533@corp.net,Home & Garden,bank_transfer,APAC,2023-04-19,completed,2,18.0,448.25,M8559,EUR,v2
T00206,U819,3067.64,user819@outlook.com,Electronics,paypal,MEA,2024-09-03,completed,9,10.2,203.89,M6588,GBP,v1
T00035,U716,2193.32,user716@hotmail.com,Subscriptions,paypal,EU-North,2023-04-30,failed,6,14.7,274.19,M3960,EUR,v1
T00776,U780,232.49,user780@corp.net,Finance,debit_card,US-East,2023-08-10,completed,3,26.9,38.9,M1405,EUR,v2
T00509,U305,3329.04,user305@gmail.com,Healthcare,bank_transfer,EU-Central,2024-06-25,refunded,7,8.1,411.35,M9864,USD,v2
T01183,U457,1695.56,user457@datamail.co,Education,gift_card,EU-North,2024-09-17,failed,4,20.5,184.51,M4197,USD,v2
T00092,U821,4037.51,user821@corp.net,Education,debit_card,CA-East,2024-09-29,completed,6,18.3,435.87,M8136,USD,v1
T00898,U502,163.16,user502@corp.net,Education,paypal,APAC,2023-01-12,completed,5,16.6,15.84,M5038,EUR,v2
T00565,U168,22.6,user168@yahoo.com,Clothing,paypal,US-West,2023-01-02,completed,5,1.3,1.18,M8310,GBP,v2
T00777,U721,3531.67,user721@yahoo.com,Clothing,credit_card,EU-North,2023-07-15,completed,7,5.4,266.73,M9106,USD,v2
T00242,U500,285.03,user500@corp.net,Healthcare,gift_card,US-East,2023-03-25,refunded,6,4.8,42.51,M2826,USD,v1
T00014,U842,4499.07,user842@datamail.co,Home & Garden,bank_transfer,MEA,2023-09-19,completed,9,25.3,610.23,M2292,USD,v1
T00316,U456,2405.21,user456@enterprise.com,Healthcare,bank_transfer,MEA,2024-04-07,pending,6,19.5,264.49,M3383,GBP,v1
T00601,U645,2253.68,user645@company.io,Finance,paypal,MEA,2023-09-08,failed,1,11.9,125.54,M7450,INR,v2
T00388,U866,30488.39,user866@gmail.com,Gaming,paypal,EU-Central,2023-01-17,completed,5,26.7,539.76,M2850,USD,v1
T00167,U840,3521.44,user840@techfirm.org,Subscriptions,bank_transfer,US-East,2023-02-15,failed,7,18.9,217.31,M9373,CAD,v1
T00841,U334,1435.74,user334@gmail.com,Home & Garden,gift_card,CA-East,2023-12-08,completed,7,24.7,170.44,M1042,USD,v2
T00021,U775,3921.41,user775@hotmail.com,Education,gift_card,US-West,2023-08-05,refunded,10,19.7,526.05,M6418,USD,v1
T00647,U352,310.38,user352@gmail.com,Healthcare,paypal,LATAM,2023-04-13,completed,2,29.7,22.91,M9032,CAD,v2
T01155,,1715.95,user320@biz.net,Finance,credit_card,US-East,2023-02-21,completed,5,27.4,126.41,M5244,GBP,v2
T00832,U986,3430.48,user986@yahoo.com,Gaming,crypto,MEA,2023-01-17,refunded,9,6.4,532.95,M7024,USD,v2
T00563,U630,1006.88,user630@biz.net,Groceries,credit_card,LATAM,2023-05-07,failed,1,23.2,80.27,M2485,USD,v2
T00103,U308,-89.82,user308@yahoo.com,Gaming,debit_card,MEA,2023-03-04,completed,10,11.3,480.35,M1018,CAD,v1
T00687,U605,4013.98,user605@enterprise.com,Education,bank_transfer,EU-North,2023-04-16,completed,5,26.3,526.74,M3342,INR,v2
T00958,U869,2914.73,user869@outlook.com,Electronics,gift_card,LATAM,2023-05-18,completed,9,8.1,404.65,M4352,USD,v2
T00190,U737,2016.13,user737@enterprise.com,Gaming,debit_card,EU-North,2024-01-10,completed,10,11.7,269.83,M9100,USD,v1
T00976,U664,567.19,user664@gmail.com,Gaming,paypal,EU-North,2023-10-31,completed,5,7.5,74.04,M3342,CAD,v2
T00700,U211,2382.94,user211@company.io,Home & Garden,paypal,CA-East,2023-02-25,completed,5,21.8,171.19,M3627,EUR,v2
T00511,U691,2228.75,user691@hotmail.com,Finance,debit_card,APAC,2024-02-11,failed,3,2.7,212.66,M4583,GBP,v2
T01083,U466,1095.7,user466@techfirm.org,Finance,gift_card,EU-Central,2023-11-08,failed,7,17.6,179.37,M2490,INR,v2
T00475,U760,3357.1,user760@techfirm.org,Education,bank_transfer,EU-Central,2023-05-05,refunded,5,8.3,601.63,M1654,USD,v1
T00857,U877,1247.67,user877@corp.net,Electronics,crypto,US-West,2023-01-11,pending,4,11.4,87.61,M1587,USD,v2
T00748,U109,3117.11,user109@techfirm.org,Subscriptions,debit_card,US-West,2023-11-22,refunded,1,11.0,234.73,M5977,INR,v2
T00253,U395,4431.43,user395@company.io,Subscriptions,bank_transfer,CA-East,2023-01-28,pending,9,20.6,501.7,M5408,INR,v1
T00022,U759,1934.79,user759@techfirm.org,Home & Garden,paypal,EU-North,2023-09-18,completed,4,28.2,183.45,M3384,CAD,v1
T00460,U775,1285.7,user775@enterprise.com,Travel,credit_card,US-West,2024-06-08,completed,4,27.8,174.35,M4986,CAD,v1
T01185,U207,221.24,user207@company.io,Healthcare,crypto,CA-East,2024-07-07,completed,6,24.2,25.29,M7534,CAD,v2
T00277,U422,1089.17,user422@techfirm.org,Healthcare,credit_card,EU-North,2024-09-18,completed,5,17.6,147.61,M2433,USD,v1
T00956,U773,4403.37,user773@hotmail.com,Education,gift_card,MEA,2024-04-19,completed,8,5.5,728.81,M5967,USD,v2
T00245,U349,2543.48,user349@datamail.co,Subscriptions,credit_card,EU-Central,2024-01-22,failed,3,10.1,301.6,M6559,EUR,v1
T00386,U854,932.48,user854@techfirm.org,Healthcare,crypto,EU-North,2023-12-03,completed,10,3.9,149.79,M9393,USD,v1
T00806,U224,2873.57,user224@hotmail.com,Home & Garden,bank_transfer,MEA,2024-02-03,completed,8,21.5,301.76,M6872,USD,v2
T00344,U255,462.58,user255@techfirm.org,Clothing,debit_card,CA-East,2023-06-11,completed,8,26.9,42.5,M9276,USD,v1
T00770,U242,1166.05,user242@biz.net,Healthcare,credit_card,US-West,2024-06-16,completed,2,2.7,165.27,M1352,USD,v2
T00131,U870,2415.13,user870@datamail.co,Groceries,paypal,APAC,2024-03-22,Completed,9,23.2,271.81,M5959,USD,v1
T00872,U169,201.05,user169@corp.net,Home & Garden,debit_card,CA-East,2024-09-30,refunded,8,14.8,20.0,M8867,USD,v2
T01124,U104,2073.09,user104@hotmail.com,Education,debit_card,MEA,2023-09-09,REFUNDED,1,23.3,135.48,M7747,USD,v2
T00088,U765,3153.67,user765@yahoo.com,Travel,gift_card,US-East,2023-07-04,Completed,9,28.5,269.57,M7091,CAD,v1
T00331,U827,920.13,user827@company.io,Healthcare,paypal,MEA,2023-05-26,completed,5,5.3,64.01,M1464,EUR,v1
T00467,U419,2120.17,user419@yahoo.com,Education,debit_card,CA-East,2024-07-19,completed,2,3.4,134.41,M4705,USD,v1
T00122,U842,2319.92,user842@gmail.com,Subscriptions,paypal,EU-North,2024-09-24,completed,5,17.8,186.9,M7806,USD,v1
T01045,U803,918.54,user803@hotmail.com,Education,gift_card,CA-East,2024-04-06,COMPLETED,6,1.1,116.05,M6347,USD,v2
T01096,U777,3533.88,user777@hotmail.com,Healthcare,bank_transfer,EU-Central,2024-06-07,completed,10,1.1,430.71,M1480,GBP,v2
T01131,U750,1633.88,user750@hotmail.com,Groceries,gift_card,US-East,2023-05-18,completed,1,28.1,239.26,M3725,USD,v2
T00861,U438,3157.23,user438@gmail.com,Finance,bank_transfer,CA-East,2023-01-22,failed,7,11.4,251.34,M4270,GBP,v2
T01127,U483,2686.05,user483@yahoo.com,Finance,gift_card,LATAM,2023-09-11,completed,10,20.8,474.3,M6837,USD,v2
